шаттл	33	51
луиза	33	41
рикардо	33	43
камчаткын	33	46
панам	33	52
мэн	33	48
сомалийн	33	41
сомали	33	64
жером	33	45
нагасаки	33	35
папуа	33	45
вячеслав	33	52
колин	33	49
болгарчууд	33	41
цэрэнчимэд	33	54
андреа	33	50
мөнххаан	33	35
жун	33	50
маори	33	54
рада	33	36
евровижн	33	41
арена	33	47
сенатад	33	39
хабсбургийн	33	40
сингапурт	33	37
торрес	33	38
монреаль	33	35
нагоя	33	38
уэст	33	38
майер	33	39
виталий	33	39
ричардсон	33	38
олдман	33	46
ву	33	38
вилья	33	37
компьютероор	33	42
мэдээлэлзүйн	33	37
падерборн	33	34
гомбодоржийн	32	40
туулын	32	43
сарантуяа	32	64
үенч	32	41
уйгарын	32	51
синайн	32	38
зая	32	42
лена	32	37
сталиныг	32	45
дэлүүн	32	42
зальцбург	32	37
пакистанд	32	36
генуя	32	35
жигжидийн	32	55
денис	32	52
леопольдинагийн	32	32
эйзенхауэр	32	40
хожа	32	50
камбожид	32	42
марти	32	32
аллан	32	38
шотландад	32	40
мён	32	35
эва	32	45
ялтын	32	53
фройд	32	37
нигер	32	47
моцартын	32	53
риголетто	32	44
бодь	32	63
спилберг	32	43
принс	32	35
италийг	32	32
лоренцо	32	41
арагоны	32	38
тигран	32	39
орлеаны	32	34
гагарин	32	45
сырдарья	32	43
грей	32	36
дэнни	32	42
ланкын	32	32
мэтт	32	40
жаббар	32	38
юньнань	32	36
нельсон	32	40
галшар	32	40
сирийг	32	35
мэдисон	32	40
кхмерийн	32	48
тэшиг	32	37
стоун	32	35
анастасия	32	42
оренбург	32	40
ипсвич	32	34
чечень	32	58
вермонт	32	35
ливерпүүлд	32	36
магнус	32	39
хайдугийн	32	37
хи	32	36
валенса	32	33
каролинагийн	32	32
викторович	32	32
стокхольмын	32	38
хоффман	32	37
тоорой	32	63
күүпер	32	36
киргизстан	32	34
лас	32	41
уолтон	32	37
ротари	32	43
пауло	32	37
шнайдер	32	42
хөмрөгийнхөн	32	32
намнаахайнхан	32	32
фейеноорд	32	40
а-д	32	35
баклэнд	32	33
шопены	32	39
очирт	31	46
буддагийн	31	48
цэрдийн	31	48
дэрэн	31	51
элжигэн	31	37
хунт	31	42
америкийг	31	36
лүн	31	42
вебер	31	42
хармөрөн	31	33
хрущёв	31	40
вроцлав	31	36
таж	31	43
харвард	31	38
ортодокс	31	43
америкын	31	39
горбачев	31	39
катарын	31	43
лима	31	41
чусоний	31	36
хавьер	31	59
намнан	31	35
вроцлавын	31	31
аида	31	46
иоганн	31	38
сенегалийн	31	33
гёте	31	43
осама	31	45
эмили	31	45
роулинг	31	48
аннагийн	31	32
доны	31	37
цезарийн	31	35
йорданы	31	42
коул	31	33
колумбиа	31	31
лопес	31	32
карим	31	48
баруунбүрэн	31	34
бадрахын	31	59
правда	31	48
мехикогийн	31	32
дамаск	31	40
увсын	31	35
барсболд	31	53
тобагогийн	31	31
кызыл	31	46
бисмарк	31	32
геннадий	31	41
винница	31	40
франсиско	31	45
кострома	31	41
рерихийн	31	43
лао	31	47
уфа	31	35
беверли	31	32
гүр	31	53
ковентри	31	40
френцис	31	31
бока	31	38
корнилов	31	45
шанкар	31	35
эспаньол	31	35
райан	31	57
ин	31	50
вагнер	31	38
венгер	31	45
чарльтон	31	45
ауди	31	47
манта	31	44
цэрэнгийн	30	48
бүрэгхангай	30	34
эсперанто	30	54
индианагийн	30	34
коперникийн	30	43
дамдинбазар	30	49
сагсай	30	36
шин	30	46
кемерово	30	40
эйлер	30	32
аюук	30	38
магсаржавын	30	40
хуссейн	30	31
гренланд	30	41
ведийн	30	43
лоренс	30	34
месопотами	30	32
манжаас	30	41
тэмүүжин	30	53
гиннесийн	30	38
франкогийн	30	35
ваймарын	30	40
скала	30	34
бадмаанямбуугийн	30	42
базар	30	50
пэрэнлэй	30	59
тулуйн	30	35
ланс	30	30
петербургт	30	33
омар	30	45
киотогийн	30	41
нацизмын	30	37
генри	30	35
изабелла	30	32
питтсбург	30	35
ломоносовын	30	59
антарктидын	30	40
азовын	30	37
жобс	30	32
андреевна	30	30
нямын	30	53
амадей	30	31
мексикчүүд	30	31
амазоны	30	46
крымд	30	35
уганда	30	41
тариатын	30	31
газан	30	47
оксфорд	30	44
томаш	30	51
гумилёв	30	40
пермь	30	33
федор	30	34
южин	30	34
жулиа	30	44
мухулай	30	38
жэки	30	46
фостер	30	31
ферраригийн	30	45
сараево	30	34
алессандро	30	47
галина	30	43
хуниорс	30	30
вудро	30	36
мадуро	30	35
киевээс	30	41
бундестагийн	30	30
энди	30	41
бродский	30	32
хумбольдт	30	35
ренн	30	34
хуухай	30	33
таллины	30	41
баарин	29	45
халимагт	29	34
ганжуур	29	39
жадамбаа	29	56
равдан	29	50
баянжаргалан	29	38
европийн	29	39
суринам	29	43
британитай	29	30
заамар	29	33
рэнчинлхүмбэ	29	35
галилей	29	33
эритрей	29	38
эндрюс	29	42
канарын	29	46
европд	29	41
дороти	29	33
марийн	29	30
иелийн	29	36
шилла	29	34
эмил	29	33
самуэл	29	35
анатоли	29	32
лон	29	36
чэжү	29	40
санжаагийн	29	40
цэнхэрийн	29	37
британийг	29	30
хессений	29	33
хаянхярваа	29	46
гунгаа	29	45
халхыг	29	45
горлос	29	44
горький	29	39
жоан	29	35
льеж	29	31
кэбэк	29	32
кастрогийн	29	35
хумбольдтын	29	30
эрдэнэтийн	29	42
ибрахим	29	39
гөттингений	29	29
тверь	29	39
себастьян	29	44
адриан	29	48
планкийн	29	40
алиев	29	31
дубай	29	40
оманы	29	49
зөвлөлтөд	29	37
осети	29	35
мэлоун	29	29
шаргын	29	52
дагва	29	49
ирландад	29	34
улаанбадрах	29	36
алтанширээ	29	34
баянтүмэн	29	35
евфрат	29	32
цогтцэций	29	35
нарийнтээл	29	31
бонапартын	29	30
эквадор	29	45
шенгений	29	39
юзеф	29	46
львовын	29	34
тюмень	29	36
звезда	29	34
шинода	29	35
хиллари	29	37
блэк	29	30
тереза	29	46
полтава	29	33
петро	29	32
свифт	29	37
карпини	29	30
өэлүн	29	38
даничууд	29	34
фрийдрих	29	32
газпром	29	40
виржинийн	29	34
кэйт	29	40
ань	29	55
огюст	29	37
инфант	29	29
оуэн	29	35
неру	29	31
херцогт	29	47
романов	29	33
бакиев	29	37
ло	29	35
локомотив	29	40
жеральд	29	36
шмидт	29	36
африкын	29	33
иракын	29	43
харцгайнхан	29	29
ален	29	39
моника	29	45
буффон	29	40
нурхач	29	36
борисович	29	29
пулитцер	29	48
робертсон	29	32
кайзерслаутерн	29	42
спектор	29	35
рави	29	32
алшаа	28	42
тарвагатайн	28	33
сосорбарам	28	56
онгийн	28	34
гончиг	28	54
гурвансайхан	28	33
онги	28	46
орёл	28	33
дамчаа	28	34
якоб	28	39
сиена	28	35
медичи	28	30
мэргид	28	55
азии	28	28
хэнань	28	29
калининград	28	36
бушийн	28	31
багдадыг	28	31
полинезийн	28	31
юнител	28	38
рауль	28	44
башкир	28	49
барселон	28	37
катерина	28	39
пномпень	28	32
бахрейн	28	49
халтмаагийн	28	33
ка	28	55
аргентинд	28	31
хесс	28	36
гватемал	28	41
андреас	28	42
келли	28	40
монте	28	40
хасар	28	34
дублин	28	34
паулын	28	28
ричмонд	28	30
паша	28	36
норвегид	28	35
түмэдийн	28	56
тоска	28	34
индонези	28	31
дре	28	31
хүн-аалз	28	47
манлайбаатар	28	40
христофер	28	43
зүүнгарууд	28	42
тобольск	28	32
азербайжанчууд	28	37
сутай	28	37
бунтар	28	46
баяндун	28	30
базарын	28	55
эрдэнэхайрхан	28	33
керр	28	30
доминиканы	28	34
арбулаг	28	33
бали	28	46
мадагаскар	28	44
больцманы	28	35
амазон	28	42
уоллес	28	33
паоло	28	34
вильсон	28	32
вилгельм	28	28
пиус	28	28
конгогийн	28	28
рубрук	28	33
сүбэдэй	28	31
пезешкиан	28	35
санчес	28	32
филиппинд	28	35
манхэттен	28	31
грег	28	39
торонтогийн	28	41
бернар	28	35
хабаровск	28	36
ламжавын	28	51
уиллис	28	30
симпсон	28	33
бранденбургийн	28	38
жулиус	28	36
шевченкогийн	28	39
хэ	28	48
жамцын	28	51
микки	28	32
плейт	28	28
френк	28	37
олд	28	36
петроградын	28	31
тугтөмөр	28	32
нюрнбергийн	28	38
лига	28	33
борнмут	28	30
кэйж	28	36
монголкино	28	29
внешней	28	30
заубер	28	38
таносыг	28	35
хартманн	28	38
инчон	27	29
цагаанчулуут	27	30
түргэний	27	30
элбэгдоржийн	27	48
пи	27	46
цэрэндондов	27	33
пифагорын	27	38
тюрингийн	27	33
агваан	27	33
амбагай	27	35
агын	27	29
өндөрхаан	27	28
дэвисийн	27	36
хавана	27	34
канберра	27	37
оман	27	46
зидан	27	32
өгэдэйн	27	31
батноров	27	34
сталинд	27	37
тайваньд	27	30
сок	27	29
ельциний	27	30
берингийн	27	36
рика	27	27
рейн	27	29
бетховен	27	47
лоренц	27	30
майкрософт	27	38
амударья	27	31
парфын	27	34
францтай	27	31
данзанравжаа	27	49
очирваань	27	35
смоленскийн	27	31
манн	27	31
ражив	27	35
женнифер	27	41
ройс	27	35
жэксоны	27	37
рэймонд	27	32
абдель	27	27
ленины	27	40
рихард	27	44
жамба	27	40
норовлин	27	47
жалайрын	27	46
хатанбулаг	27	32
рико	27	27
фордын	27	30
шахын	27	51
ассирийн	27	33
тагнын	27	36
гарри	27	32
иозеф	27	29
дортмундын	27	37
харьковын	27	35
харбин	27	33
рожерс	27	28
алтайд	27	33
табриз	27	30
панжаб	27	41
меконг	27	36
белгород	27	34
богдан	27	40
шевченко	27	34
республики	27	32
бетти	27	32
жу	27	47
бешикташ	27	29
ватт	27	41
тито	27	29
кун	27	34
чавес	27	33
берген	27	32
линдон	27	32
васильевна	27	27
блэйк	27	33
ку	27	38
марвел	27	30
рөүз	27	37
америка	27	29
монголжин	27	32
панатинаикос	27	34
юнайтедад	27	29
ленинградад	27	29
тип	27	35
бёрд	27	28
үнсгэлжин	27	42
лян	27	42
маны	27	30
чарганы	27	41
опелийн	27	33
хэрэйд	26	52
заяын	26	29
рагчаа	26	50
цэрмаа	26	33
сайнцагаан	26	28
чадраабалын	26	36
уттар	26	27
эрдэнэцагаан	26	29
монголбанк	26	46
хөлөнбуйрын	26	31
ананд	26	36
мумбай	26	33
гандийн	26	31
тунисын	26	35
флоренцын	26	28
шинжаанд	26	28
потын	26	27
братислав	26	29
курскийн	26	45
хессен	26	30
оттава	26	33
юрген	26	34
холланд	26	28
англиас	26	41
кавказад	26	31
дайду	26	28
хидан	26	27
сартр	26	33
медина	26	33
мадонна	26	31
перси	26	26
эдуардо	26	33
мюнхенд	26	27
лувсанданзан	26	36
аббас	26	33
птолемей	26	29
ферганы	26	39
батула	26	30
дарвийн	26	27
менделеев	26	32
тобаго	26	33
татарстан	26	33
кастилийн	26	30
зүүнхангай	26	30
норовын	26	41
унгерний	26	31
люк	26	42
израилчууд	26	38
пермийн	26	37
сөнөд	26	32
сюзан	26	32
жейн	26	29
мартинес	26	28
баянцогт	26	30
малайн	26	38
кир	26	30
палестиныг	26	35
хара	26	34
док	26	29
шарон	26	32
падма	26	26
волга	26	33
коламбиа	26	27
нисванис	26	37
марина	26	37
колчак	26	28
сулейман	26	30
тарту	26	30
анголын	26	32
каунасын	26	31
мосфильм	26	31
фүкүока	26	30
гилберт	26	32
сантандер	26	26
жерард	26	28
гриффин	26	28
хьюстоны	26	34
фенербахче	26	34
ханноверийн	26	32
бристоль	26	34
уотфорд	26	30
буллс	26	26
жанжаа	26	29
хендэл	26	35
третьяковын	26	30
жанрайсаг	26	32
китайской	26	31
област	26	31
баянлиг	25	32
баацагаан	25	29
хонгорын	25	42
лесли	25	30
эеэр	25	29
портер	25	30
бан	25	35
уокер	25	28
хархорины	25	29
политехник	25	39
бао	25	27
берия	25	35
балдан	25	48
делийн	25	40
тайбэй	25	31
сингх	25	28
дик	25	31
эйр	25	27
нидерландад	25	32
энержи	25	29
эгейн	25	34
крит	25	30
финландчууд	25	26
ганьсу	25	25
сандо	25	39
алексеевна	25	25
гомес	25	27
нэхийт	25	27
гиваан	25	38
жамбаа	25	38
романтизм	25	39
завханы	25	31
престон	25	30
ассемблейн	25	40
боливийн	25	38
хиагтыг	25	38
юлия	25	38
даниэль	25	47
аристотелийн	25	29
леннон	25	28
роллинг	25	30
тэмүжиний	25	27
бакугийн	25	32
николаев	25	44
натан	25	33
орлеанс	25	25
биг	25	35
фу	25	40
дагвын	25	39
николаевна	25	25
английг	25	32
янжмаа	25	40
лодонгийн	25	47
ворошилов	25	48
өвөрхангайн	25	27
намиби	25	38
одер	25	35
чернобылийн	25	36
амстердамын	25	33
россия	25	40
деникин	25	28
шу	25	43
иштван	25	26
наваррын	25	30
зимбабвегийн	25	27
аттила	25	38
черчиллийн	25	31
аскар	25	33
нэнси	25	42
жонсоны	25	36
нант	25	32
ликуд	25	30
европоор	25	28
мичиганы	25	31
холливудад	25	30
эммануэль	25	35
вольтер	25	32
жахан	25	27
массачусеттсын	25	29
коппола	25	27
манжуурыг	25	28
броз	25	25
ривера	25	28
каракас	25	28
театро	25	26
барселонад	25	26
бархасбадийн	25	32
сайтама	25	27
филлипс	25	26
льюс	25	27
гари	25	35
лейборист	25	33
лопез	25	29
миннеаполис	25	31
фридман	25	34
болгарт	25	28
шү	25	28
мануэл	25	33
оросод	25	31
йан	25	25
данкан	25	30
бенеш	25	28
харви	25	42
днестр	25	28
это	25	43
жереми	25	45
рики	25	28
бойз	25	25
валуа	25	32
лютеран	25	33
миклош	25	25
полански	25	29
сититэй	25	26
үгэчи	25	29
адай	25	33
клаусура	25	25
жэн	25	32
тэрхийн	24	31
гонгорын	24	48
цагаандэлгэр	24	29
шилүүстэй	24	28
ханбогд	24	28
чогдон	24	34
гвиана	24	25
тулуз	24	29
намбарын	24	32
цэрэнтогтох	24	46
коперник	24	33
доржиев	24	31
хиагтад	24	26
өвөрмонголын	24	43
христосын	24	45
абелийн	24	42
жаргалантын	24	26
витаутасын	24	24
өзбег	24	37
халдун	24	43
зевс	24	39
амос	24	28
эйнштейний	24	29
бусан	24	26
окинава	24	31
чэнь	24	32
чойжилын	24	34
андерс	24	32
дампил	24	30
виссарионович	24	24
узбекийн	24	39
өгөдэй	24	34
ойл	24	27
холмс	24	26
виллем	24	29
австралиас	24	27
руслан	24	34
тохтамышийн	24	26
ростовын	24	32
набоков	24	31
армений	24	41
санто	24	29
нора	24	37
рональдо	24	31
октябрын	24	31
кен	24	35
ампер	24	44
романовын	24	27
баргын	24	39
танзанийн	24	29
колумбичууд	24	24
мадридад	24	25
тюссо	24	24
дашинчилэн	24	28
генрих	24	33
будапештын	24	32
адаацаг	24	30
сантмаргац	24	27
угтаалцайдам	24	30
жакарта	24	28
стар	24	28
жуковын	24	47
бранденбург	24	26
юрийн	24	31
угандын	24	26
сербид	24	27
шикай	24	24
голлийн	24	24
буркина	24	34
чой	24	38
окленд	24	29
невийн	24	29
мөнхтөмөр	24	35
едигей	24	34
ежи	24	40
днепропетровск	24	28
запорожье	24	30
мубарак	24	35
ёндон	24	44
мозамбикийн	24	27
неро	24	33
плано	24	35
тайм	24	34
дуулгын	24	45
ханх	24	27
хамгён	24	25
стокгольм	24	29
акино	24	24
ставрополийн	24	30
грозный	24	33
кубань	24	25
олбани	24	36
олимпиа	24	28
солженицын	24	27
того	24	43
юан	24	30
буддистуудын	24	30
стефенсон	24	29
белградын	24	30
федорович	24	24
роммель	24	24
москвы	24	24
мстислав	24	31
купер	24	27
леви	24	32
монреал	24	32
страсбург	24	28
тесла	24	31
шаньдун	24	26
тафт	24	42
жозефин	24	28
троцкийн	24	33
софиа	24	32
чехословакчууд	24	24
харцагынхан	24	27
карен	24	31
самсунг	24	28
бужиргынхан	24	24
шахтёр	24	33
фрейзер	24	28
тайлер	24	30
бенц	24	27
бейкер	24	24
ливингстон	24	27
ефремов	24	36
сорос	24	28
рединг	24	28
брайтон	24	26
георгиевич	24	24
жамьянгийн	24	33
дуэйн	24	29
карлсруэ	24	27
чаны	24	30
пешт	24	29
дармштадт	24	31
штутгартын	24	29
брукнер	24	43
торыг	24	48
баннерын	24	26
покрышкин	24	38
сүмбэ	23	35
луус	23	38
ханхонгор	23	27
даланзадгад	23	34
хархираа	23	33
олзвой	23	27
рамсарын	23	26
аллах	23	28
бурбон	23	30
кеннедигийн	23	37
саяны	23	29
кембриж	23	34
африкийг	23	23
хималайн	23	40
муслим	23	46
туркт	23	28
дидье	23	38
израйль	23	35
берн	23	26
дэйв	23	37
гронинген	23	29
эверест	23	29
пүсань	23	27
билэгийн	23	31
сталинград	23	31
экей	23	26
дюссельдорф	23	25
таян	23	27
хувер	23	25
планк	23	28
руссо	23	26
хамид	23	25
данди	23	24
кингийн	23	26
сандагийн	23	45
ява	23	25
хархорумд	23	24
пит	23	29
венера	23	28
трой	23	25
вольф	23	28
персийг	23	23
кох	23	25
чо	23	29
калькутта	23	24
магелланы	23	38
төвдийг	23	26
тайсон	23	30
маркес	23	26
софья	23	37
хөхморьт	23	28
жэк	23	27
люси	23	33
баянтэс	23	25
хондурас	23	37
хомо	23	27
балкан	23	26
тартугийн	23	28
курилийн	23	28
дресден	23	27
колчакийн	23	27
блюхер	23	33
дарьгангын	23	32
хонгирадын	23	33
монсудар	23	32
жексоны	23	24
линкольны	23	29
сунь	23	34
помпиду	23	28
малийн	23	29
зүүнхараа	23	31
карол	23	29
стамбулын	23	31
баффало	23	26
нобель	23	29
назарбаев	23	27
гао	23	27
артанъян	23	25
портлэнд	23	24
моррисон	23	28
хайфагийн	23	31
жавахарлал	23	29
баавгайнхан	23	30
квантуны	23	29
крайслер	23	25
индианаполис	23	28
маргарита	23	25
чүлтэм	23	35
бородин	23	36
ситийн	23	23
мозес	23	27
пресс	23	36
албаничууд	23	43
расселл	23	27
индира	23	30
болт	23	26
маунт	23	36
антонов	23	30
хетафе	23	24
ковалевски	23	29
утрехт	23	30
бажо	23	37
тоёота	23	31
эрфурт	23	28
пирс	23	25
кармело	23	24
потсдам	23	30
сандерлэнд	23	27
челсигийн	23	43
бэрри	23	31
дерон	23	39
суперсоникс	23	24
торо	23	27
тамгагүй	23	42
паулюс	23	23
абтай	22	40
өөлдийн	22	34
тарвагатай	22	31
сумхүү	22	32
амарбаясгалант	22	31
цайдам	22	38
шиньжян	22	24
ганьсү	22	25
моголистан	22	34
луйс	22	23
мохаммад	22	23
любляна	22	26
валентины	22	25
махатма	22	35
энцо	22	28
балхаш	22	26
менделийн	22	43
вояжер	22	32
корнелл	22	27
комбилимузин	22	24
солонгосоос	22	25
тэлмэн	22	30
диас	22	22
ганачууд	22	23
крымыг	22	27
лувсанжамбын	22	28
леопольдын	22	23
вальхалла	22	22
хятан	22	30
асгатын	22	26
смитийн	22	31
алексеев	22	26
готфрид	22	31
брисбэн	22	27
современник	22	25
дюма	22	28
дулмаа	22	40
хюго	22	29
сю	22	25
крымийн	22	33
дали	22	30
гийом	22	30
милтон	22	33
хомейни	22	25
копли	22	22
тасманы	22	28
попович	22	25
сакс	22	26
баренцын	22	30
элтон	22	28
тегеранд	22	22
памирын	22	26
абдулла	22	30
арно	22	28
калуга	22	25
гурвантэс	22	24
зостын	22	32
томсон	22	28
месопотамийн	22	30
троцкийг	22	26
дэлгэрийн	22	33
рикагийн	22	22
флорес	22	24
анатолийн	22	26
конев	22	42
гудериан	22	31
рут	22	27
крик	22	24
тамбов	22	27
вернон	22	23
салют	22	34
любовь	22	44
женни	22	30
фердинандын	22	25
альбрехт	22	28
мец	22	22
күүкийн	22	29
абаха	22	37
тугатөмөрийн	22	23
жалал	22	31
нетаньяху	22	30
святослав	22	33
шакил	22	26
румынд	22	30
халле	22	35
мортон	22	30
талас	22	33
абэ	22	33
олафын	22	22
ставрополь	22	25
дрезден	22	28
интертото	22	42
төрбайх	22	26
данзанравжаагийн	22	36
уэльсчүүд	22	22
сталиний	22	24
минскийн	22	28
херман	22	29
баттута	22	22
каталоны	22	25
холокостын	22	25
цао	22	33
фан	22	29
элвис	22	26
перон	22	22
аун	22	26
фабио	22	33
хэрээдийн	22	27
акаев	22	22
дэлгэрмөрөн	22	34
пенн	22	26
ереваны	22	26
жонес	22	23
биллбордын	22	26
цэгмидийн	22	43
жое	22	24
диснейн	22	28
уорнер	22	24
шиндлер	22	34
йосеф	22	24
морзын	22	29
стравинский	22	29
лоу	22	23
вида	22	24
бүргэдүүд	22	24
нугасныхан	22	22
уилл	22	31
херст	22	24
капица	22	24
бэкхён	22	31
моди	22	29
примаков	22	35
вагнерын	22	26
стандард	22	32
кутлук	22	26
монголор	22	27
баяндалай	22	32
рюсселсхайм	22	30
аскона	22	32
комбо	22	24
мацуев	22	27
жигжидсүрэн	21	42
шийлэг	21	23
хүрээмарал	21	24
бугатын	21	22
мухаммедын	21	23
хаити	21	37
хэрлэнгийн	21	27
гама	21	21
зүрчидийн	21	42
буриадад	21	31
ринчино	21	31
брайант	21	26
копенгаген	21	23
ижилийн	21	25
лаврентий	21	27
догсомын	21	32
акбар	21	29
российской	21	24
канн	21	24
мийнхэн	21	32
библийг	21	23
эрмитаж	21	31
цэдэв	21	39
монрогийн	21	26
кубачууд	21	26
гомбодорж	21	38
гуандун	21	26
родриго	21	29
түмэнхэн	21	29
бадрал	21	41
бямбасүрэнгийн	21	38
ариг	21	29
малик	21	36
алтанбулагийн	21	22
моне	21	23
аргуны	21	30
афганы	21	39
вэльсийн	21	21
тиморын	21	26
квийнслэнд	21	24
уиллиамс	21	21
гайана	21	34
псков	21	26
клеопатра	21	28
дарвины	21	30
куликовын	21	29
васко	21	29
грегори	21	32
арменид	21	21
софийн	21	30
шанхайд	21	22
зондын	21	23
фергана	21	25
бууцагаан	21	24
дондог	21	40
санчирын	21	27
авзага	21	29
глен	21	31
чуваш	21	39
учралын	21	36
фасо	21	24
мохамед	21	30
раул	21	26
сандаг	21	34
гегель	21	32
каспаров	21	29
фрунзе	21	32
фарадей	21	23
алёша	21	24
эстонид	21	26
прусст	21	23
сами	21	27
рейганы	21	22
нева	21	32
христиан	21	25
луижи	21	28
беларусьчууд	21	25
онтариогийн	21	23
мариинскийн	21	24
григорьевна	21	21
мөнгөнморьт	21	25
рүүзвельт	21	30
таро	21	27
вологда	21	26
альфонсо	21	29
милош	21	30
египтийн	21	30
никколо	21	27
бакула	21	26
бениний	21	28
өлзийхутаг	21	34
вестминстерийн	21	31
катерин	21	21
мамлюкийн	21	34
иерусалимд	21	25
лидия	21	27
буг	21	39
севастополь	21	25
куала	21	23
эмилио	21	25
чехословакт	21	24
архангельск	21	30
орлов	21	29
бадма	21	29
чилид	21	25
либерийн	21	35
вонг	21	24
хиллс	21	23
сэнгүм	21	24
акира	21	21
кристи	21	27
роббен	21	32
сү	21	31
пресли	21	22
зэлмэ	21	28
ангкор	21	30
боди	21	30
массачусетсийн	21	24
курманбек	21	24
сикорски	21	25
чандманийн	21	22
нагано	21	27
ко	21	33
брешиа	21	26
гродно	21	24
жон-хи	21	23
улисс	21	26
сейнт	21	28
хулио	21	26
шариф	21	26
прокофьев	21	36
лавр	21	24
клемансо	21	22
нигеричүүд	21	22
берлины	21	26
хардинг	21	33
кэлвин	21	26
күүлиж	21	24
греммийн	21	30
штерн	21	30
честер	21	31
николаус	21	23
леверкузен	21	22
манхэттэн	21	25
рубин	21	26
леванте	21	21
монакод	21	22
сплит	21	22
кришнамурти	21	28
сенегалчууд	21	21
михаэлийн	21	30
аругтай	21	24
вермонтын	21	35
старт	21	40
поршегийн	21	28
китая	21	23
тх	21	30
шарик	21	25
скудериа	21	27
беллини	21	23
гүндэгмаа	20	23
бурмаа	20	24
никитон	20	25
олгой	20	40
тавантолгойн	20	29
улаангомд	20	20
улаангомын	20	22
хөхий	20	24
ромыг	20	25
макрон	20	28
бямбацогт	20	39
дуламсүрэн	20	29
авлигатай	20	36
пунсалмаагийн	20	31
кейп	20	24
есүсийн	20	26
абд	20	24
коран	20	27
тевтоны	20	22
беллийн	20	24
паскаль	20	38
сайгон	20	23
бахрейны	20	33
солийн	20	28
бадмаев	20	25
пологийн	20	37
руандагийн	20	26
делавэр	20	22
солонгостой	20	20
берлинийг	20	20
сиам	20	24
исса	20	24
адлер	20	24
орфей	20	23
шопен	20	27
жиримийн	20	25
намхай	20	27
ломоносов	20	27
афган	20	32
томми	20	31
руанда	20	30
жоанна	20	23
литл	20	26
модун	20	35
ницше	20	20
жиованни	20	32
пер	20	32
кристиано	20	26
хакасын	20	22
шаньси	20	23
бахадур	20	23
гурванзагал	20	23
уэмбли	20	30
абхаз	20	27
нассер	20	25
ом	20	39
чемберлен	20	21
никсийн	20	21
должин	20	24
никарагуагийн	20	22
хөхийн	20	33
бэсүд	20	36
рузвельтийн	20	29
эрл	20	25
самоа	20	32
ча	20	30
дамбийжанцан	20	24
идэрийн	20	36
мөрөнгийн	20	27
глазгогийн	20	23
тринити	20	25
эрхүүд	20	36
хайрхандулаан	20	23
богдхан	20	23
пунийн	20	26
серафимов	20	20
ватсон	20	26
кент	20	22
кэн	20	30
невскийн	20	21
женевт	20	20
батширээт	20	22
балдангийн	20	35
жанет	20	25
урус	20	30
калимантан	20	29
испанийг	20	22
куинс	20	25
хелен	20	30
ямайка	20	30
дэви	20	22
мөрөвч	20	26
хризантем	20	20
рокки	20	23
тата	20	24
дилав	20	26
николсон	20	21
лаура	20	27
энгельс	20	33
юсуф	20	25
монтгомери	20	24
маттиас	20	30
аркадий	20	30
дирк	20	29
хай	20	30
булгаков	20	27
небраска	20	21
миранда	20	25
дункан	20	23
страсбургийн	20	22
чонон	20	35
санж	20	37
ива	20	26
жуниор	20	21
марс	20	26
эллен	20	24
эпирийн	20	23
шэн	20	31
дэжидийн	20	25
тимошенко	20	24
радын	20	21
хейс	20	26
ден	20	30
федерико	20	32
чаушеску	20	23
хамильтон	20	27
парисаас	20	23
андерсен	20	25
монголтой	20	36
питт	20	23
роб	20	26
сардинийн	20	24
севилийн	20	24
иглесиас	20	23
туре	20	25
рахманинов	20	38
бродвейн	20	22
цогзолмаа	20	38
серж	20	31
руперт	20	26
хмельницкий	20	27
отрар	20	23
кальяри	20	25
сошо	20	22
вива	20	24
эллас	20	20
востока	20	20
пүрэвжавын	20	29
артаньян	20	20
галдангийн	20	26
лорьян	20	22
комиссаруудын	20	34
ганцмод	20	27
леман	20	22
брестийн	20	35
веданта	20	33
макаревич	20	21
дуров	20	25
шанкара	20	32
асгардын	20	22
лхам	19	33
автай	19	26
төрбат	19	37
баянчандмань	19	23
карын	19	21
арк	19	28
пунцагдорж	19	21
шишгэд	19	24
даваадоржийн	19	37
агийн	19	25
хэбэй	19	20
төмөрбаатарын	19	31
иххэт	19	21
васильев	19	32
индиа	19	20
бангалор	19	22
родос	19	22
стрит	19	26
юнион	19	23
пот	19	19
кампучийн	19	22
түвшинбаяр	19	32
клинтоны	19	19
ягеллоны	19	23
либери	19	35
италитай	19	19
жанчхүүгийн	19	22
ефремович	19	19
лист	19	32
ференц	19	27
хамбургт	19	20
травиата	19	24
айрес	19	19
конгрессийн	19	32
кассини	19	22
вильям	19	28
ринчин	19	32
синатра	19	20
атлантик	19	19
парана	19	25
вэльс	19	19
тасмани	19	21
саскачеван	19	20
росарио	19	20
луна	19	20
абердин	19	22
ховдыг	19	33
тэрэлж	19	24
генуягийн	19	20
селевк	19	21
корнеллийн	19	25
мекка	19	25
боорчи	19	24
амстердамд	19	20
никол	19	22
пашинян	19	22
королёв	19	23
мэрилин	19	28
рианна	19	21
мавереннахр	19	21
башкортостан	19	23
грэйс	19	20
гүш	19	27
клеменс	19	23
соном	19	28
алехин	19	27
хоокс	19	20
гаусс	19	23
мөрөнгөөс	19	19
юникс	19	34
хөхнуурт	19	19
семёновын	19	27
