нэгдэж	476	noun	2092
милан	476	noun	2093
тамга	476	noun	2094
механизм	476	noun	2095
анхдугаар	475	noun	2096
хамаарна	475	noun	2097
зүгээс	475	noun	2098
орхон	475	noun	2099
шилжиж	475	noun	2100
засал	475	noun	2101
нацист	475	noun	2102
оху	474	noun	2103
оскарын	474	noun	2104
шаарддаг	474	noun	2105
нөлөөлөх	474	verb	2106
хамаарч	473	noun	2107
өнөөг	473	noun	2108
идэр	473	noun	2109
эрхүү	473	noun	2110
чикаго	473	noun	2111
комисс	473	noun	2112
зорилт	472	noun	2113
бэхжүүлэх	472	verb	2114
өмнөөс	471	noun	2115
багасгах	471	verb	2116
пол	470	noun	2117
гэмтэл	470	noun	2118
ди	470	noun	2119
бүрдэнэ	469	noun	2120
ираны	469	noun	2121
магистр	469	noun	2122
опел	469	noun	2123
пакистан	469	noun	2124
хамаарал	469	noun	2125
оруулалт	468	noun	2126
булш	468	noun	2127
барах	468	verb	2128
тэмдэглэх	467	verb	2129
ярих	467	verb	2130
хэвлүүлсэн	465	noun	2131
баян-өлгий	465	noun	2132
тэрхүү	464	noun	2133
майкл	464	noun	2134
хаад	464	noun	2135
харри	464	noun	2136
түлш	464	noun	2137
угсааны	463	noun	2138
хуулиар	463	noun	2139
зочид	463	noun	2140
гуай	463	noun	2141
нөлөөлсөн	462	noun	2142
тэнцүү	462	noun	2143
нөлөөлдөг	462	noun	2144
өөх	462	verb	2145
эсэх	462	verb	2146
зөрчилдөөн	462	noun	2147
батлах	462	verb	2148
буга	462	noun	2149
бэлгийн	461	noun	2150
киргиз	461	noun	2151
хаалгач	461	noun	2152
баригчид	461	noun	2153
муис-ийн	460	noun	2154
гэрлэсэн	460	noun	2155
график	460	noun	2156
токио	460	noun	2157
худал	459	noun	2158
дүүрэгт	458	noun	2159
ажиллажээ	458	noun	2160
сэдвээр	458	noun	2161
казахстаны	457	noun	2162
авав	457	noun	2163
даруй	457	noun	2164
солилцоо	457	noun	2165
григорийн	456	noun	2166
хээр	456	noun	2167
ян	456	noun	2168
дамдинсүрэн	456	noun	2169
дон	456	noun	2170
нөлөөлөл	456	noun	2171
хүргэдэг	455	noun	2172
санкт-петербург	455	noun	2173
сөүл	455	noun	2174
ялж	454	noun	2175
дурын	454	noun	2176
гүрж	454	noun	2177
дүрслэл	454	noun	2178
аюултай	453	noun	2179
дайчин	453	noun	2180
дуустал	452	noun	2181
цөл	452	noun	2182
арай	451	noun	2183
чуулга	451	noun	2184
эвсэл	451	noun	2185
жаргал	451	noun	2186
говийн	450	noun	2187
ким	450	noun	2188
шалгарч	449	noun	2189
зайлшгүй	449	noun	2190
бичлэгийн	449	noun	2191
ричард	449	noun	2192
овоо	449	noun	2193
борлуулалт	449	noun	2194
суралцсан	448	noun	2195
хасагдах	448	verb	2196
генийн	447	noun	2197
утасгүй	447	noun	2198
ярилцлага	447	noun	2199
путин	447	noun	2200
зориулагдсан	446	noun	2201
маань	446	noun	2202
уильям	446	noun	2203
өвс	446	noun	2204
өндөг	446	noun	2205
худалдаж	445	noun	2206
зэрлэг	445	noun	2207
үнэлж	445	noun	2208
ялгаа	444	noun	2209
чиглэлийн	444	noun	2210
утгыг	444	noun	2211
аргентины	444	noun	2212
гүржийн	444	noun	2213
нилээд	444	noun	2214
хэлэлцээ	444	noun	2215
симфони	443	noun	2216
египетийн	443	noun	2217
урагш	443	noun	2218
салаа	443	noun	2219
үндэслэл	443	noun	2220
тэргүүлж	442	noun	2221
халимагийн	442	noun	2222
цар	442	noun	2223
ягаан	441	noun	2224
ёслолын	441	noun	2225
зеландын	441	noun	2226
менежер	441	noun	2227
тэгшитгэл	441	noun	2228
төрөх	441	verb	2229
алдаж	440	noun	2230
сталин	440	noun	2231
нийлүүлэх	440	verb	2232
зүүнгарын	439	noun	2233
үргэлжлүүлэн	439	noun	2234
ангиуд	439	noun	2235
батлагдсан	438	noun	2236
пакет	438	noun	2237
харъяат	437	noun	2238
татар	437	noun	2239
харуулах	437	verb	2240
зүүлт	436	noun	2241
дэвид	435	noun	2242
эцэс	435	noun	2243
сурган	434	noun	2244
парк	434	noun	2245
төвлөрсөн	433	noun	2246
баримтат	433	noun	2247
швейцарын	433	noun	2248
дэвшиж	433	noun	2249
таамаглал	433	noun	2250
ирээдүй	433	noun	2251
нэгтгэн	432	noun	2252
тохиолддог	432	noun	2253
зарлиг	432	noun	2254
сүрэг	432	noun	2255
газарзүйн	431	noun	2256
нацагдорж	431	noun	2257
азербайжан	430	noun	2258
харгалзан	429	noun	2259
сонгосон	429	noun	2260
ялгарах	429	verb	2261
оновчтой	428	noun	2262
дорноговь	428	noun	2263
магадлал	428	noun	2264
үүдэлтэй	427	noun	2265
археологийн	427	noun	2266
компанийг	427	noun	2267
төрөгсөд	427	noun	2268
тариалангийн	426	noun	2269
авчирсан	426	noun	2270
фронтын	426	noun	2271
заншил	426	noun	2272
өр	426	noun	2273
бичил	425	noun	2274
хайрхан	425	noun	2275
нидерланд	425	noun	2276
мотор	425	noun	2277
чадна	424	noun	2278
тэгээд	424	noun	2279
хөвүүн	424	noun	2280
өрсөлдөх	424	verb	2281
тогоо	424	noun	2282
даян	423	noun	2283
нийлбэр	423	noun	2284
хүлээх	423	verb	2285
хангал	423	noun	2286
албыг	422	noun	2287
шуа-ийн	422	noun	2288
интернет	422	noun	2289
зөрчил	421	noun	2290
огт	420	noun	2291
нэгтгэж	420	noun	2292
тунгалаг	420	noun	2293
санкт-петербургийн	419	noun	2294
хувааж	419	noun	2295
тогтнолоо	419	noun	2296
си	419	noun	2297
киев	419	noun	2298
үхэл	419	noun	2299
зүрхний	418	noun	2300
оролдлого	418	noun	2301
ялагдсан	418	noun	2302
баавгай	418	noun	2303
дагавар	418	noun	2304
хашиж	417	noun	2305
поп	417	noun	2306
шилжсэн	417	noun	2307
бүжиг	417	noun	2308
хог	417	noun	2309
булаг	417	noun	2310
бар	417	noun	2311
хортой	416	noun	2312
дэслэгч	416	noun	2313
зху-д	416	noun	2314
шоронд	416	noun	2315
дуудлага	416	noun	2316
оролт	416	noun	2317
эсэхийг	415	noun	2318
зохицох	415	verb	2319
засварлах	415	verb	2320
зохицуулалт	415	noun	2321
дур	415	noun	2322
тэргүүлэгч	414	noun	2323
эзэмшиж	414	noun	2324
долгион	414	noun	2325
борис	413	noun	2326
нүүрстөрөгчийн	413	noun	2327
нээлтээ	413	noun	2328
бүрдүүлж	413	noun	2329
квант	413	noun	2330
биологи	413	noun	2331
язгуур	413	noun	2332
тогтоожээ	412	noun	2333
тэсвэртэй	412	noun	2334
фермент	412	noun	2335
мэдлийг	411	noun	2336
порт	411	noun	2337
тэргүүлэгчдийн	410	noun	2338
хит	410	noun	2339
өлзийт	410	noun	2340
үйлчлэх	410	verb	2341
хийл	410	noun	2342
билэг	410	noun	2343
уншиж	409	noun	2344
босоо	409	noun	2345
нэмэгдсэн	409	noun	2346
тусам	409	noun	2347
эрхэм	408	noun	2348
нүүрсний	407	noun	2349
хязгаарлагдмал	407	noun	2350
нью	407	noun	2351
чинь	407	noun	2352
бөөрний	407	noun	2353
эзэмшсэн	407	noun	2354
дүрсэлсэн	406	noun	2355
хамрах	406	verb	2356
штабын	405	noun	2357
дэлгэрэнгүй	405	noun	2358
боловсруулалт	405	noun	2359
дээшлүүлэх	405	verb	2360
алдах	405	verb	2361
гавъяат	404	noun	2362
болзошгүй	404	noun	2363
боржигин	404	noun	2364
нэвтрүүлсэн	404	noun	2365
архитектур	404	noun	2366
тээвэрлэх	404	verb	2367
жуулчлалын	403	noun	2368
чадалтай	403	noun	2369
хариуцсан	403	noun	2370
лениний	403	noun	2371
зохих	403	verb	2372
зузаан	403	noun	2373
биелүүлэх	403	verb	2374
даа	402	noun	2375
шийдэх	402	verb	2376
хувиргах	402	verb	2377
хөрөг	401	noun	2378
гариг	401	noun	2379
баталж	400	noun	2380
томилогдон	400	noun	2381
уруу	400	noun	2382
хамаг	400	noun	2383
яваа	399	noun	2384
өмч	399	noun	2385
бал	399	noun	2386
бодож	398	noun	2387
бололтой	398	noun	2388
даван	398	noun	2389
ашиглалтад	398	noun	2390
инээдмийн	398	noun	2391
ливерпүүл	398	noun	2392
текст	398	noun	2393
өсч	398	noun	2394
хайх	398	verb	2395
өөрчлөн	397	noun	2396
дөнгөж	397	noun	2397
ажилчин	397	noun	2398
хөгжих	397	verb	2399
даан	396	noun	2400
диск	396	noun	2401
суудаг	395	noun	2402
эхэлдэг	395	noun	2403
зангилаа	395	noun	2404
менежментийн	394	noun	2405
эрүүгийн	394	noun	2406
автономит	394	noun	2407
чоно	394	noun	2408
өгүүлсэн	394	noun	2409
төгсгөлд	393	noun	2410
жүдо	393	noun	2411
зөвлөгөө	393	noun	2412
мембран	393	noun	2413
хамба	392	noun	2414
тархины	392	noun	2415
барагсад	392	noun	2416
зуу	392	noun	2417
өрсөлдөөн	392	noun	2418
технологийг	391	noun	2419
химич	391	noun	2420
авьяас	391	noun	2421
түгээх	391	verb	2422
улсынхаа	390	noun	2423
шөнийн	390	noun	2424
үнэхээр	390	noun	2425
шүү	390	noun	2426
ор	390	noun	2427
сайтай	389	noun	2428
унаж	389	noun	2429
яаж	388	noun	2430
гр	388	noun	2431
ион	388	noun	2432
ядуу	387	noun	2433
мюнхен	387	noun	2434
авиа	387	noun	2435
ачаа	386	noun	2436
дурсамж	386	noun	2437
сөнөөгч	385	noun	2438
армийг	385	noun	2439
шүүмжлэгч	385	noun	2440
зөвшөөрөгдсөн	384	noun	2441
адилхан	384	noun	2442
бүртгэгдсэн	384	noun	2443
нэвтрэх	384	verb	2444
бүлэглэл	384	noun	2445
ширүүн	383	noun	2446
бостон	383	noun	2447
бүрдүүлэх	383	verb	2448
хүчирхийлэл	383	noun	2449
эрхэлсэн	382	noun	2450
тулгуур	382	noun	2451
мэндэлжээ	381	noun	2452
холбон	381	noun	2453
фунт	381	noun	2454
цуглуулга	381	noun	2455
баримал	381	noun	2456
санхүүжилт	381	noun	2457
хуваарилах	381	verb	2458
бүтээн	380	noun	2459
бяцхан	379	noun	2460
комиссын	379	noun	2461
аялагч	379	noun	2462
түшмэл	379	noun	2463
туг	379	noun	2464
дэлгэр	379	noun	2465
тоолол	379	noun	2466
хэлэлцэх	379	verb	2467
шилжүүлэн	378	noun	2468
серби	378	noun	2469
дэвшигч	378	noun	2470
олимпиад	378	noun	2471
зонхилох	378	verb	2472
тулалдаж	377	noun	2473
заяа	377	noun	2474
хаадын	376	noun	2475
аажмаар	376	noun	2476
англиар	376	noun	2477
тоглогчид	376	noun	2478
оруулжээ	376	noun	2479
район	376	noun	2480
хаалт	376	noun	2481
мөрдөх	376	verb	2482
тамгын	375	noun	2483
англ	375	noun	2484
конгресс	375	noun	2485
сурталчилгаа	375	noun	2486
баталгаажуулах	375	verb	2487
цэвэрлэх	375	verb	2488
туйл	375	noun	2489
жирийн	374	noun	2490
цай	374	noun	2491
гутал	374	noun	2492
илгээх	374	verb	2493
төлөөлөл	374	noun	2494
солих	374	verb	2495
яагаад	373	noun	2496
үзүүрлэсэн	373	noun	2497
суурьшсан	373	noun	2498
шилэн	373	noun	2499
динамик	373	noun	2500
чухам	373	noun	2501
ургах	373	verb	2502
сургаал	373	noun	2503
сэргэн	372	noun	2504
татгалзсан	372	noun	2505
багтах	372	verb	2506
челси	372	noun	2507
лос-анжелес	372	noun	2508
тэжээлийн	371	noun	2509
энергийн	371	noun	2510
галдан	371	noun	2511
эмчилгээний	370	noun	2512
долдугаар	370	noun	2513
эл	370	noun	2514
зааг	370	noun	2515
дээдэс	370	noun	2516
тамхи	369	noun	2517
хэллэг	369	noun	2518
хүзүү	369	noun	2519
хошин	368	noun	2520
цайвар	368	noun	2521
харагддаг	368	noun	2522
виктор	368	noun	2523
геологи	368	noun	2524
афганистан	368	noun	2525
студи	368	noun	2526
эдлэл	368	noun	2527
мэдрэмж	368	noun	2528
организм	368	noun	2529
магадлалтай	367	noun	2530
эргэж	367	noun	2531
чаджээ	367	noun	2532
калифорнийн	367	noun	2533
тутамд	367	noun	2534
залгамжлагч	367	noun	2535
айраг	367	noun	2536
блок	367	noun	2537
сүнс	367	noun	2538
ачаалал	367	noun	2539
луи	366	noun	2540
аугаа	366	noun	2541
либерал	366	noun	2542
насан	366	noun	2543
оскар	366	noun	2544
дарж	366	noun	2545
хүүхэлдэйн	365	noun	2546
хүлээсэн	365	noun	2547
үлдэх	365	verb	2548
уусмал	365	noun	2549
өсөх	364	verb	2550
зоос	364	noun	2551
секунд	364	noun	2552
нөхөд	364	noun	2553
засаглалын	363	noun	2554
маягийн	363	noun	2555
балгас	363	noun	2556
шавар	363	noun	2557
вест	362	noun	2558
явжээ	361	noun	2559
урьдчилсан	361	noun	2560
уулзаж	361	noun	2561
төгсөж	361	noun	2562
энхтайвны	361	noun	2563
боол	361	noun	2564
далавч	361	noun	2565
тулгуурлан	360	noun	2566
шулуун	360	noun	2567
ногоо	360	noun	2568
тэг	360	noun	2569
бо	360	noun	2570
гахай	359	noun	2571
шугаман	358	noun	2572
зодог	358	noun	2573
бакалавр	358	noun	2574
персийн	357	noun	2575
тэмдэглэдэг	355	noun	2576
тайзны	355	noun	2577
гитарчин	355	noun	2578
хатагтай	355	noun	2579
португал	355	noun	2580
ундаа	355	noun	2581
хамар	355	noun	2582
томилсон	354	noun	2583
намайг	354	noun	2584
хүлэг	354	noun	2585
эргэх	354	verb	2586
бнхау	353	noun	2587
солилцооны	353	noun	2588
еашт-д	353	noun	2589
явагдаж	352	noun	2590
нэгдмэл	351	noun	2591
амархан	351	noun	2592
төлөөлөн	351	noun	2593
луу	351	noun	2594
зеланд	351	noun	2595
курс	351	noun	2596
тохиолдох	351	verb	2597
зарлаж	350	noun	2598
холбосон	350	noun	2599
дашт	350	noun	2600
жолооч	350	noun	2601
солилцох	350	verb	2602
буцах	350	verb	2603
хиллэдэг	349	noun	2604
шилжүүлсэн	349	noun	2605
амбан	349	noun	2606
арсенал	349	noun	2607
ямаа	349	noun	2608
шан	349	noun	2609
али	349	noun	2610
шинэчлэх	349	verb	2611
команд	349	noun	2612
байсаар	348	noun	2613
дэлгэрүүлэх	348	verb	2614
оос	347	noun	2615
атлетикийн	347	noun	2616
туйлын	347	noun	2617
биеэ	347	noun	2618
боломжит	347	noun	2619
наран	347	noun	2620
өөрчлөгдөж	347	noun	2621
хэргэм	347	noun	2622
хүмүүнлэгийн	346	noun	2623
тууж	346	noun	2624
жо	346	noun	2625
өгүүлэх	346	verb	2626
айлын	345	noun	2627
төдий	345	noun	2628
төлөвлөж	345	noun	2629
хөдлөх	345	verb	2630
мари	345	noun	2631
утгаар	344	noun	2632
хамаагүй	344	noun	2633
ярьж	344	noun	2634
румыны	344	noun	2635
метро	344	noun	2636
нийлж	344	noun	2637
нил	344	noun	2638
бэрх	344	verb	2639
довтлох	344	verb	2640
цуваа	344	noun	2641
салхины	343	noun	2642
шадар	343	noun	2643
ирак	343	noun	2644
до	343	noun	2645
хүндэтгэлийн	342	noun	2646
өсвөр	342	noun	2647
будаа	342	noun	2648
архи	342	noun	2649
уулархаг	341	noun	2650
тогтнож	341	noun	2651
хх	341	noun	2652
тангараг	341	noun	2653
найрлага	341	noun	2654
шавж	341	noun	2655
чийг	341	noun	2656
олборлох	341	verb	2657
холбоотон	340	noun	2658
жүдоч	340	noun	2659
дуулж	340	noun	2660
хун	340	noun	2661
гардуулах	340	verb	2662
эзэмшдэг	339	noun	2663
айлчлал	339	noun	2664
хаягдал	339	noun	2665
хөхтөн	338	noun	2666
найрамдлын	338	noun	2667
армени	338	noun	2668
цамхаг	338	noun	2669
тохирох	338	verb	2670
хэрэглэгдэж	337	noun	2671
вена	337	noun	2672
арилгах	337	verb	2673
эгэл	336	noun	2674
гүнзгий	336	noun	2675
оролдсон	336	noun	2676
хаана	336	noun	2677
зөвшөөрдөг	336	noun	2678
шүүмжлэл	336	noun	2679
зориулалтаар	335	noun	2680
ойлгож	335	noun	2681
эмнэлэгт	335	noun	2682
сэрүүн	335	noun	2683
дани	335	noun	2684
гэрчилгээ	335	noun	2685
малгай	335	noun	2686
дуулал	335	noun	2687
гүйдэл	335	noun	2688
уналт	335	noun	2689
амьдралынхаа	333	noun	2690
хойно	333	noun	2691
метроны	333	noun	2692
ялагдал	333	noun	2693
өлгий	333	noun	2694
мэдрэгч	333	noun	2695
хадны	332	noun	2696
нэвтэрч	331	noun	2697
литва	331	noun	2698
чимээ	331	noun	2699
хоёулаа	330	noun	2700
мөрдөн	329	noun	2701
өмчийн	329	noun	2702
найруулсан	329	noun	2703
еврогоор	329	noun	2704
тагнуул	329	noun	2705
эрэлт	329	noun	2706
ма	329	noun	2707
гурвалжин	328	noun	2708
илэрхийлж	327	noun	2709
днх	327	verb	2710
хийв	327	noun	2711
ул	327	noun	2712
манлай	327	noun	2713
хуруу	327	noun	2714
мэдлийн	326	noun	2715
юрий	326	noun	2716
нэгдэх	326	verb	2717
нум	326	noun	2718
урсах	326	verb	2719
могой	326	noun	2720
задрал	326	noun	2721
процессор	326	noun	2722
хүчит	325	noun	2723
өсвөрийн	325	noun	2724
заслын	325	noun	2725
медалийн	325	noun	2726
далд	325	noun	2727
тайш	325	noun	2728
мексик	325	noun	2729
камер	325	noun	2730
голлох	325	verb	2731
суув	325	noun	2732
наполеон	325	noun	2733
ястан	324	noun	2734
азербайжаны	324	noun	2735
элдэв	324	noun	2736
удирдуулсан	323	noun	2737
хөтлөгч	323	noun	2738
батмөнх	323	verb	2739
адал	322	noun	2740
танкийн	322	noun	2741
эрхтэн	322	noun	2742
тархи	322	noun	2743
хөдлөлт	322	noun	2744
сонгогдон	321	noun	2745
хойт	321	noun	2746
бизнесмен	321	noun	2747
пуужин	321	noun	2748
архитектор	321	noun	2749
тохиргоо	321	noun	2750
зэрэгцэн	320	noun	2751
таалал	320	noun	2752
амгалан	320	noun	2753
шилжилт	320	noun	2754
хэвлэгдэж	320	noun	2755
сингапур	320	noun	2756
тогтнох	320	verb	2757
алдагдал	320	noun	2758
нэмэгдэх	320	verb	2759
үүдэн	319	noun	2760
ангилдаг	319	noun	2761
харуулдаг	319	noun	2762
хоосон	319	noun	2763
маргаантай	319	noun	2764
чехословак	319	noun	2765
дарс	319	noun	2766
зэрэглэл	319	noun	2767
төрөлхтний	318	noun	2768
лалын	318	noun	2769
дах	318	verb	2770
үзэн	318	noun	2771
берлиний	318	noun	2772
ургац	318	noun	2773
экологийн	317	noun	2774
нэгдэн	317	noun	2775
шороон	317	noun	2776
эстони	317	noun	2777
мэдэгдэх	317	verb	2778
дэвшүүлсэн	316	noun	2779
оролцжээ	316	noun	2780
санамсаргүй	316	noun	2781
ирланд	316	noun	2782
хоригдол	316	noun	2783
хожуу	315	noun	2784
геологийн	315	noun	2785
цаазаар	315	noun	2786
отгон	315	noun	2787
биеэр	315	noun	2788
норвеги	315	noun	2789
зэмсэг	315	noun	2790
илэрхийлэл	315	noun	2791
эсэргүүцэх	315	verb	2792
үхэх	315	verb	2793
эрдэнийн	314	noun	2794
шинэчлэн	314	noun	2795
цанын	314	noun	2796
харьяалагддаг	314	noun	2797
дээл	314	noun	2798
цонх	314	verb	2799
бүслэлт	314	noun	2800
хэдхэн	313	noun	2801
харьяалагдах	313	verb	2802
урсдаг	312	noun	2803
лаос	312	noun	2804
отог	312	noun	2805
адаг	312	noun	2806
аврах	312	verb	2807
тайланд	311	noun	2808
шилжилтийн	311	noun	2809
танилцуулга	311	noun	2810
кубын	311	noun	2811
пётр	311	noun	2812
орхисон	311	noun	2813
сурвалжлагч	311	noun	2814
хотгор	311	noun	2815
му-ын	310	noun	2816
довтолж	310	noun	2817
киевийн	310	noun	2818
тайз	310	noun	2819
барон	310	noun	2820
сэр	310	noun	2821
унах	310	verb	2822
үнэр	310	noun	2823
ухаантан	309	noun	2824
илэрхийлсэн	309	noun	2825
танигдсан	309	noun	2826
стратеги	309	noun	2827
тутам	309	noun	2828
горим	309	noun	2829
чих	309	verb	2830
анхлан	308	noun	2831
эдвард	308	noun	2832
колони	308	noun	2833
дуган	308	noun	2834
танил	307	noun	2835
куба	307	noun	2836
зорчигч	307	noun	2837
олонлог	307	noun	2838
төгрөгийн	306	noun	2839
ширээний	306	noun	2840
сонгуулиар	306	noun	2841
хорин	306	noun	2842
хэлээрх	306	verb	2843
хань	306	noun	2844
хөлбөмбөг	306	noun	2845
аргачлал	306	noun	2846
со	306	noun	2847
шуурхай	305	noun	2848
тавьжээ	305	noun	2849
хүүхэн	305	noun	2850
баатарсүх	305	verb	2851
очир	305	noun	2852
олдвор	305	noun	2853
уудам	304	noun	2854
бельги	304	noun	2855
комиссар	304	noun	2856
ашиглагдаж	303	noun	2857
ээлжит	303	noun	2858
өвгөн	303	noun	2859
андрей	302	noun	2860
гадаргын	302	noun	2861
дмитрий	302	noun	2862
бэлгэдэл	302	noun	2863
ленинград	302	noun	2864
цээж	302	noun	2865
давшилт	302	noun	2866
байгууллагыг	301	noun	2867
хадгалагдаж	301	noun	2868
чадварлаг	301	noun	2869
хэлсэн	301	noun	2870
оптик	301	noun	2871
шүтээн	300	noun	2872
нимгэн	299	noun	2873
тэтгэлэг	299	noun	2874
байлдаж	298	noun	2875
литвын	298	noun	2876
гарамгай	298	noun	2877
хорватын	298	noun	2878
өөрсдөө	298	noun	2879
хөдөлж	298	noun	2880
шөвгийн	297	noun	2881
танилцуулсан	297	noun	2882
үлэмж	297	noun	2883
ий	297	noun	2884
гэм	297	noun	2885
кан	297	noun	2886
орхин	296	noun	2887
крис	296	noun	2888
чандмань	296	noun	2889
жуулчлал	296	noun	2890
жи	296	noun	2891
дайран	295	noun	2892
заадаг	295	noun	2893
зовлон	295	noun	2894
оруулалтын	294	noun	2895
дүүрэн	294	noun	2896
хаяж	294	noun	2897
киргизийн	294	noun	2898
хенри	294	noun	2899
афганистаны	294	noun	2900
хурдацтай	294	noun	2901
филиппин	294	noun	2902
бохирдол	294	noun	2903
хувьсагч	294	noun	2904
үзмэр	294	noun	2905
тусгайлан	293	noun	2906
алексей	293	noun	2907
британий	293	noun	2908
беларусь	293	noun	2909
үймээн	293	noun	2910
хориг	293	noun	2911
шуурга	293	noun	2912
малайз	293	noun	2913
жигд	292	noun	2914
эсэргүүцсэн	292	noun	2915
жозеф	292	noun	2916
буцаан	292	noun	2917
судалсан	292	noun	2918
марафон	292	noun	2919
за	292	noun	2920
нэгтгэл	292	noun	2921
хянан	291	noun	2922
болгов	291	noun	2923
хьюстон	291	noun	2924
эгнээнд	291	noun	2925
хүндэтгэл	291	noun	2926
тооллогоор	290	noun	2927
маягаар	290	noun	2928
үхлийн	290	noun	2929
техас	290	noun	2930
лаборатори	290	noun	2931
гран	290	noun	2932
толбо	290	noun	2933
сидней	290	noun	2934
дотно	289	noun	2935
хямд	289	noun	2936
өргөжүүлэх	289	verb	2937
заалт	289	noun	2938
орлогын	288	noun	2939
зохиож	288	noun	2940
гаргав	288	noun	2941
сууц	288	noun	2942
цэрэндорж	288	noun	2943
агууламж	288	noun	2944
партизан	288	noun	2945
сайтар	287	noun	2946
зоригт	287	noun	2947
булаан	287	noun	2948
шийдсэн	287	noun	2949
түүн	287	noun	2950
клип	287	noun	2951
устөрөгчийн	286	noun	2952
урвалын	286	noun	2953
смит	286	noun	2954
тайлах	286	verb	2955
хамардаг	285	noun	2956
тэмцэж	285	noun	2957
найргийн	285	noun	2958
ивээн	285	noun	2959
тайзнаа	285	noun	2960
хангай	285	noun	2961
нүүдэлчин	285	noun	2962
тайлбарласан	285	noun	2963
үргэлжилж	285	noun	2964
лхагвасүрэн	285	noun	2965
сибирь	285	noun	2966
хэрэглэгдэх	285	verb	2967
ээ	284	noun	2968
илэрсэн	284	noun	2969
орхиж	284	noun	2970
драфтын	284	noun	2971
бэ	284	noun	2972
буянт	284	noun	2973
иж	284	noun	2974
зочин	284	noun	2975
зайлуулах	284	verb	2976
агуй	284	noun	2977
тамирын	283	noun	2978
иад	283	noun	2979
харьцах	283	verb	2980
бух	283	verb	2981
эсэргүүцэж	282	noun	2982
фридрих	282	verb	2983
хажуу	282	noun	2984
цагираг	282	noun	2985
шалгуур	282	noun	2986
үндэслэсэн	281	noun	2987
бүхэн	281	noun	2988
тохирсон	281	noun	2989
буулган	281	noun	2990
унадаг	281	noun	2991
сургуулиас	281	noun	2992
бэлчээр	281	noun	2993
зургадугаар	280	noun	2994
ноёрхогч	280	noun	2995
мэдэхүйн	279	noun	2996
швейцарийн	279	noun	2997
дүүргэсэн	279	noun	2998
цогт	279	noun	2999
дуулах	279	verb	3000
хүчилтөрөгч	279	noun	3001
үгс	279	noun	3002
утгаараа	278	noun	3003
эдүгээ	278	noun	3004
зохиох	278	verb	3005
малтмалын	277	noun	3006
ганцхан	277	noun	3007
илэрдэг	277	noun	3008
вилла	277	noun	3009
эрдэнэс	277	noun	3010
финланд	277	noun	3011
хүйс	277	noun	3012
шаардагдах	277	verb	3013
дурлал	277	noun	3014
цаасан	276	noun	3015
эсэргүүцлийн	276	noun	3016
веб	276	noun	3017
сонирхлыг	276	noun	3018
архитектурын	276	noun	3019
эзэмшигч	276	noun	3020
нүүдлийн	275	noun	3021
эргүүлэн	275	noun	3022
тэтгэвэрт	275	noun	3023
хангайн	274	noun	3024
оршуулгын	274	noun	3025
генетикийн	274	noun	3026
ялгаж	274	noun	3027
задгай	274	noun	3028
оров	274	noun	3029
гинжин	274	noun	3030
нотлох	274	verb	3031
агуулагдах	274	verb	3032
тэмдэглэж	273	noun	3033
хориглосон	273	noun	3034
хөрөнгийг	273	noun	3035
шахам	273	noun	3036
эрхлэн	273	noun	3037
хариуцлага	273	noun	3038
коллежид	273	noun	3039
хуурамч	273	noun	3040
депутат	273	noun	3041
хав	273	noun	3042
идэвхитэй	272	noun	3043
азотын	272	noun	3044
эрхэлдэг	272	noun	3045
зурж	272	noun	3046
салшгүй	272	noun	3047
студийн	272	noun	3048
өшөө	272	noun	3049
хаагч	272	noun	3050
цэдэнбал	272	noun	3051
статустай	271	noun	3052
аван	271	noun	3053
өрсөлдөж	271	noun	3054
швейцар	271	noun	3055
оруулан	270	noun	3056
авга	270	noun	3057
константин	270	noun	3058
аа	270	noun	3059
жонон	270	noun	3060
индекс	270	noun	3061
ухамсар	270	noun	3062
залгах	270	verb	3063
босгосон	269	noun	3064
гарав	269	noun	3065
түүвэр	269	noun	3066
брэнд	269	noun	3067
орчлон	269	noun	3068
будаг	269	noun	3069
статус	269	noun	3070
консулын	268	noun	3071
дайрч	268	noun	3072
холбож	268	noun	3073
лос	268	noun	3074
орчуулсан	268	noun	3075
той	268	noun	3076
галуу	268	noun	3077
христ	268	noun	3078
буулгаж	267	noun	3079
нийлмэл	267	noun	3080
татгалзаж	267	noun	3081
эстонийн	267	noun	3082
албани	267	noun	3083
геометр	267	noun	3084
туул	267	noun	3085
үзүүлбэр	267	noun	3086
шороо	267	noun	3087
тогложээ	266	noun	3088
днх-ийн	266	noun	3089
хайж	266	noun	3090
алан	266	noun	3091
бослогыг	266	noun	3092
чехословакийн	266	noun	3093
сэтгэцийн	266	noun	3094
петр	266	noun	3095
заавар	266	noun	3096
шилжүүлж	265	noun	3097
чихрийн	265	noun	3098
югославын	265	noun	3099
залуус	265	noun	3100
таамаглах	265	verb	3101
бэлгэ	264	noun	3102
бэрхшээлтэй	264	noun	3103
сталины	264	noun	3104
цуглуулж	264	noun	3105
тусалдаг	264	noun	3106
майами	264	noun	3107
виртуал	264	noun	3108
устөрөгч	264	noun	3109
загварчлал	264	noun	3110
сур	264	noun	3111
ихэс	264	noun	3112
пруссийн	263	noun	3113
эмзэг	263	noun	3114
байт	263	noun	3115
ес	263	noun	3116
үер	263	noun	3117
орчуулга	262	noun	3118
хуваан	262	noun	3119
өргөх	262	verb	3120
